smiles,n_iter,first_soln_time,lowest_cost_route_found,lowest_cost_route_(binned),best_route_cost_lower_bound,lowest_depth_route_found,best_route_depth_lower_bound,num_calls_rxn_model,num_nodes_in_tree,is_purchasable,constant-0,Tanimoto-distance,Tanimoto-distance-TIMES10,Tanimoto-distance-EXP,Tanimoto-distance-SQRT,Tanimoto-distance-NUM_NEIGHBORS_TO_1,Tanimoto-distance-NUM_NEIGHBORS_TO_1_TIMES1000
CCCN(CCc1cccc(-c2ccccc2)c1)C(=O)C1OC(C(=O)O)=CC(N)C1NC(C)=O,19413,-1.0,-1.0,NotSolved,10.120334958171023,-1.0,2.0,1000,270543,0.0,0.0,0.6785714285714286,6.7857142857142865,0.9710599201008594,0.823754471047914,0.0002251407129455,0.225140712945591
Oc1ccc(C2CC(c3ccccc3)=NN2C(=S)Nc2ccccc2)cc1,11,3.0,2.9891052131884708,001-003,2.9891052131884708,3.0,1.0,5,169,0.0,0.0,0.6846846846846847,6.846846846846847,0.9831464205019752,0.8274567569877502,0.0002251407129455,0.225140712945591
CC1(C)OCC2OC3(C4OC(C)(C)OC4CO)OC(C)(C)OC3C2O1,6434,-1.0,-1.0,NotSolved,12.78727479644068,-1.0,3.0,1000,89963,0.0,0.0,0.8269230769230769,8.269230769230768,1.2862732197304787,0.9093531090412992,0.0004502814258911,0.450281425891182
COC(=O)c1cc(C(=CCCCC(=O)SC)c2cc(Cl)c(OC)c(C(=O)OC)c2)cc(Cl)c1OC,23302,-1.0,-1.0,NotSolved,13.722047851691936,-1.0,3.0,1000,586228,0.0,0.0,0.759493670886076,7.59493670886076,1.1371938230405667,0.8714893406611902,0.0003001876172607,0.300187617260788
Cc1cc(COc2ccc(NC(=O)C3CN(C)CCC3C(=O)NO)cc2)c2ccccc2n1,41510,-1.0,-1.0,NotSolved,9.471183975567596,-1.0,2.0,1000,231169,0.0,0.0,0.4962406015037593,4.962406015037594,0.6425347066004885,0.7044434693456668,0.0001500938086303,0.150093808630394
CCOC(=O)c1ccc(O)c(-n2cc3c(c2-c2ccccc2)c(=O)n(C)c(=O)n3C)c1,13,3.0,2.071395476604034,001-003,2.071395476604034,3.0,1.0,5,276,0.0,0.0,0.6612903225806452,6.612903225806452,0.9372904519821316,0.8131975913519698,0.0002251407129455,0.225140712945591
COc1cc(OC)c2c(-c3cccc(-c4ccc(C#N)cc4)c3)cc(=O)oc2c1,377,14.0,6.418239140570674,005-007,4.230277164610149,2.0,1.0,39,10544,0.0,0.0,0.6853146853146853,6.853146853146853,0.9843961976351292,0.8278373543847156,0.0002251407129455,0.225140712945591
COc1cc2[nH]c(C(=O)Nc3ccc(F)cc3)cc2c(OC)c1OC,7,3.0,0.8371335625700362,000-001,0.8371335625700362,3.0,1.0,4,186,0.0,0.0,0.6953125,6.953125,1.0043353308743312,0.8338540040078959,0.0002251407129455,0.225140712945591
COc1cc(F)cc(-c2ccc(C(CC(=O)O)NC(=O)C3CCCN3S(=O)(=O)c3cc(Cl)cc(Cl)c3)cc2)c1,428,70.0,6.786864861431927,005-007,5.662638722444788,8.0,1.0,70,6542,0.0,0.0,0.7206703910614525,7.206703910614525,1.055810946063811,0.848923077234594,0.0003001876172607,0.300187617260788
COc1cc(-c2cc(OC)c(-n3c(=O)ccc4cc(S(=O)(=O)Nc5cccnn5)ccc43)cc2F)ccc1Cl,643,37.0,6.460634709387202,005-007,5.024851917429224,10.0,1.0,37,9584,0.0,0.0,0.735,7.35,1.0854819925050276,0.8573214099741123,0.0002251407129455,0.225140712945591
CCCCC1(C)CC(CO)C(CCCC)(OC)OO1,7401,-1.0,-1.0,NotSolved,10.79894247112975,-1.0,2.0,1000,174022,0.0,0.0,0.7710843373493976,7.710843373493976,1.1621094391719875,0.8781140799175228,0.0003001876172607,0.300187617260788
CCCCCCCCCCCCNc1ccc2c3c(cccc13)C(=O)N(CCCN1CCCNCCNCCCNCC1)C2=O,6436,-1.0,-1.0,NotSolved,6.97409051961478,-1.0,1.0,1000,237808,0.0,0.0,0.7464114832535885,7.464114832535885,1.1094167410942726,0.8639510884613715,0.0003001876172607,0.300187617260788
COC(=O)C1=C(c2cc3ccccc3o2)CC2CCC1N2C(=O)NCc1cccc2ccccc12,12386,-1.0,-1.0,NotSolved,18.515999936385732,-1.0,3.0,1000,211413,0.0,0.0,0.6951219512195121,6.951219512195122,1.0039534436065765,0.8337397382993761,0.0002251407129455,0.225140712945591
Cc1ccccc1C=Cc1cccc(C(F)(F)P(=O)(O)O)c1,37,11.0,4.810510508233994,003-005,2.707383466025078,4.0,1.0,11,828,0.0,0.0,0.6823529411764706,6.8235294117647065,0.9785276187333642,0.8260465732490333,0.0002251407129455,0.225140712945591
Nc1cc(C2CCNCC2)cc(NC2CCCC2)n1,905,162.0,16.900886646364626,016-018,11.63857915827733,5.0,2.0,245,18639,0.0,0.0,0.6818181818181819,6.818181818181818,0.977469865420562,0.8257228238447705,0.0002251407129455,0.225140712945591
CCN(C(C)=O)c1ccc(OC)c2nc(NC(=O)C3CCN(C(=O)c4cccc(C(F)(F)F)c4)CC3)sc12,468,20.0,8.568385336282702,007-009,7.306207617674099,8.0,1.0,31,3096,0.0,0.0,0.7218543046357616,7.218543046357616,1.0582462898829132,0.8496200942984821,0.0002251407129455,0.225140712945591
COC(=O)C1CCC(C)C(c2ccc(C)cc2)N1C(=O)c1ccc(C=NOCC(O)COCc2ccco2)cc1,26906,-1.0,-1.0,NotSolved,18.06110494084912,-1.0,3.0,1000,172505,0.0,0.0,0.774390243902439,7.7439024390243905,1.1692689988323597,0.8799944567452905,0.0003001876172607,0.300187617260788
CCOC(=O)C1(Cc2ccccc2C)CCCN(C(=O)CCC(=O)OC)C1,7,2.0,3.1494766402929466,003-005,2.969089419127377,2.0,1.0,4,174,0.0,0.0,0.6015625,6.015625,0.8249680864411575,0.7756046028744286,0.0001500938086303,0.150093808630394
O=C1Nc2ccccc2C(=O)N2C=C(c3ccc(Cl)c(Cl)c3)CC12,19635,-1.0,-1.0,NotSolved,21.23172217839047,-1.0,4.0,1000,122822,0.0,0.0,0.7049180327868853,7.049180327868853,1.02368080264836,0.8395939690034018,0.0002251407129455,0.225140712945591
CCCn1c(CN2C(=O)COc3c2cc(C)cc3[N+](=O)[O-])nnc1-c1ccc(Cl)cn1,49,15.0,10.434461548672278,010-012,8.885010742456826,6.0,2.0,17,609,0.0,0.0,0.7841726618705036,7.841726618705036,1.1905938290074278,0.8855352403323673,0.0003001876172607,0.300187617260788
Cc1cccc(NC(=O)c2cc(-c3cccc(F)c3)ccn2)n1,7,2.0,2.5418658245935046,001-003,2.222266118880875,2.0,1.0,4,235,0.0,0.0,0.6517857142857143,6.517857142857143,0.9189644935707146,0.8073324682469512,0.0001500938086303,0.150093808630394
N=C(N)Nc1cccnc1C1CC(O)C(NC(=N)N)CC1NC(=N)N,3825,-1.0,-1.0,NotSolved,10.31322499630308,-1.0,2.0,1000,72746,0.0,0.0,0.819047619047619,8.19047619047619,1.2683384861130849,0.9050124966251124,0.0004502814258911,0.450281425891182
CCOC(=O)CCc1c(C)nc2c(c(C)nn2-c2ccc(C)cc2)c1C,113,30.0,12.27433517444548,012-014,7.848496994015276,5.0,2.0,36,2502,0.0,0.0,0.7,7.0,1.0137527074704766,0.8366600265340756,0.0002251407129455,0.225140712945591
